SITE_COL,YEAR,SITE,HAB,REEF,HEALTH %,BLEACHING %,DEAD %,HEALTH_PC1,HEALTH_PC2,PC1_INTERACAO,PC2_INTERACAO
PA2_3,2008,PA2,PA,UCR,72.17347956131604,27.17514124293785,0.651379195746095,0.8597415046587785,-0.3158492338184401,0.0073513197267697315,-0.7760547261461829
PA2_4,2006,PA2,PA,UCR,43.4761281883584,56.5238718116416,0.0,-0.783733409515459,-0.8637542672662378,-0.19000763894471914,-0.4107927445414106
PA2_4,2007,PA2,PA,UCR,37.87046017889859,62.12953982110141,0.0,-1.1034490501623715,-0.9606985521819825,0.04763681968473355,-0.9194102124106388
PA2_4,2008,PA2,PA,UCR,54.82758620689655,45.172413793103445,0.0,-0.13631036081743442,-0.6674424310138584,0.0073513197267697315,-0.7760547261461829
PA2_5,2006,PA2,PA,UCR,90.02443494196703,9.975565058032988,0.0,1.8711190879290183,-0.058748993202180806,-0.19000763894471914,-0.4107927445414106
PA2_5,2007,PA2,PA,UCR,87.24687933425798,12.753120665742024,0.0,1.7127030045911298,-0.10678397168265215,0.04763681968473355,-0.9194102124106388
PA2_5,2008,PA2,PA,UCR,84.17602996254682,15.823970037453186,0.0,1.5375591015719041,-0.15989116531633124,0.0073513197267697315,-0.7760547261461829
PA2_6,2006,PA2,PA,UCR,52.80199252801992,47.19800747198007,0.0,-0.25183878305712104,-0.7024729983605446,-0.19000763894471914,-0.4107927445414106
PA2_6,2007,PA2,PA,UCR,66.52402099313687,33.475979006863135,0.0,0.5307882141707796,-0.46516457501129155,0.04763681968473355,-0.9194102124106388
PA2_6,2008,PA2,PA,UCR,75.06019830028329,24.939801699716714,0.0,1.0176435527003527,-0.31754013425618133,0.0073513197267697315,-0.7760547261461829
PA2_7,2006,PA2,PA,UCR,69.3840155945419,30.61598440545809,0.0,0.6939061520671835,-0.4157038985980231,-0.19000763894471914,-0.4107927445414106
PA2_7,2007,PA2,PA,UCR,68.19248016557434,31.80751983442567,0.0,0.6259477013735306,-0.43631028304999286,0.04763681968473355,-0.9194102124106388
PA2_7,2008,PA2,PA,UCR,74.44481272787537,25.555187272124623,0.0,0.9825454355454943,-0.32818259723541504,0.0073513197267697315,-0.7760547261461829
PA2_8,2006,PA2,TP,UCR,55.446481371969256,44.553518628030744,0.0,-0.10101207632028238,-0.6567392732252532,-1.6569329533053447,-0.6115876997693971
PA2_8,2007,PA2,TP,UCR,26.289105972548526,73.71089402745147,0.0,-1.7639840788857084,-1.1609862074615807,-0.14667825992083514,-0.864968295668058
PA2_8,2008,PA2,TP,UCR,30.865335381464416,66.06246799795186,3.072196620583717,-1.4711925417225051,-0.8384114306027868,-0.6735892862841016,-0.7284943701408003
PA2_9,2006,PA2,TP,UCR,48.545350827153456,51.454649172846544,0.0,-0.4946135827955793,-0.7760872554190544,-1.6569329533053447,-0.6115876997693971
PA2_9,2007,PA2,TP,UCR,40.50615595075239,59.49384404924761,0.0,-0.953123850591768,-0.9151168942196086,-0.14667825992083514,-0.864968295668058
PA2_9,2008,PA2,TP,UCR,39.29047746065617,58.922379301146975,1.7871432381968526,-1.003966991980026,-0.7945318142600368,-0.6735892862841016,-0.7284943701408003
PA2_10,2006,PA2,TP,UCR,26.916677332650707,73.0833226673493,0.0,-1.7281909532300102,-1.1501330037691682,-1.6569329533053447,-0.6115876997693971
PA2_10,2007,PA2,TP,UCR,27.25631768953068,72.74368231046931,0.0,-1.7088197856713572,-1.144259271776711,-0.14667825992083514,-0.864968295668058
PA2_10,2008,PA2,TP,UCR,44.211277658815135,55.78872234118487,0.0,-0.7418046360808437,-0.851040610374794,-0.6735892862841016,-0.7284943701408003
PLE_1,2006,PLE,PA,UCR,91.64897381457891,8.35102618542109,0.0,1.9637736093056728,-0.030654257827659917,-0.9761423625723249,-0.6903622652520903
PLE_1,2007,PLE,PA,UCR,94.08129175946549,5.918708240534521,0.0,2.102499286369329,0.011410188988819446,-2.4127421232407174,0.5390940051411784
PLE_1,2008,PLE,PA,UCR,95.7843137254902,4.215686274509804,0.0,2.199630040096542,0.04086220905377174,0.7508585625637586,-1.0126338000829447
PLE_2,2006,PLE,PA,UCR,54.21089796398729,42.203130516652934,3.585971519359774,-0.13437727879029146,-0.39396353940276624,-0.9761423625723249,-0.6903622652520903
PLE_2,2007,PLE,PA,UCR,60.89272274648295,39.10727725351705,0.0,0.20961076956212366,-0.5625521086197539,-2.4127421232407174,0.5390940051411784
PLE_2,2008,PLE,PA,UCR,76.67414668713832,20.621235384433685,2.7046179284280143,1.1376798270390762,-0.07532103690917258,0.7508585625637586,-1.0126338000829447
PLE_3,2006,PLE,PA,UCR,76.498696785404,23.501303214596003,0.0,1.0996873811903491,-0.29266277677495445,-0.9761423625723249,-0.6903622652520903
PLE_3,2007,PLE,PA,UCR,67.6761133603239,32.32388663967611,0.0,0.5964970554075464,-0.4452403179012818,-2.4127421232407174,0.5390940051411784
PLE_3,2008,PLE,PA,UCR,74.92,25.080000000000002,0.0,1.009647433537206,-0.31996472021889444,0.7508585625637586,-1.0126338000829447
PLE_4,2006,PLE,PA,UCR,98.1403432543993,1.8596567456006952,0.0,2.3340046568143102,0.08160732587749923,-0.9761423625723249,-0.6903622652520903
PLE_4,2007,PLE,PA,UCR,89.55424274973147,1.1600429645542425,9.285714285714286,1.9403850184981892,0.6688975035443081,-2.4127421232407174,0.5390940051411784
PLE_4,2008,PLE,PA,UCR,91.93193362682018,4.629190653572638,3.4388757196071795,2.0154954752264462,0.24672760266568508,0.7508585625637586,-1.0126338000829447
PLE_5,2006,PLE,PA,UCR,57.4109071274298,42.58909287257019,0.0,0.011027673063821358,-0.6227665424442259,-0.9761423625723249,-0.6903622652520903
PLE_5,2007,PLE,PA,UCR,61.27982646420824,38.72017353579175,0.0,0.23168897913509298,-0.5558575464302387,-2.4127421232407174,0.5390940051411784
PLE_5,2008,PLE,PA,UCR,59.03298350824587,40.96701649175413,0.0,0.1035417478173865,-0.5947143933423591,0.7508585625637586,-1.0126338000829447
PLE_6,2006,PLE,TP,UCR,15.910418695228826,84.08958130477117,0.0,-2.355925779026097,-1.3404749704004426,-1.0806472160003313,0.4930383845825843
PLE_6,2007,PLE,TP,UCR,17.181724086943664,82.81827591305634,0.0,-2.2834177002237013,-1.3184890461713692,0.417681323529847,-0.8969669040242443
PLE_6,2008,PLE,TP,UCR,32.71638915646072,65.87312508600522,1.410485757534058,-1.382813283423107,-0.9380693819066253,0.20524001021537347,0.8240446470148756
PLE_7,2006,PLE,TP,UCR,30.420178041543032,64.33234421364985,5.247477744807121,-1.4740732893297148,-0.6737458507515885,-1.0806472160003313,0.4930383845825843
PLE_7,2007,PLE,TP,UCR,34.19766796224321,39.90560799555802,25.896724042198777,-1.0449605063827712,1.027779296442187,0.417681323529847,-0.8969669040242443
PLE_7,2008,PLE,TP,UCR,55.05836575875486,22.084491384102282,22.857142857142858,0.11336409340897637,1.1476944839025485,0.20524001021537347,0.8240446470148756
SGO_1,2006,SGO,PA,UCR,35.82336633663367,63.524752475247524,0.6518811881188118,-1.2134584422491324,-0.9444474227108817,0.32481332415135655,0.10552222257576292
SGO_1,2007,SGO,PA,UCR,59.78593272171254,40.21406727828746,0.0,0.14648571805462565,-0.5816929081323505,1.5052632914651207,-0.3292334308368653
SGO_1,2008,SGO,PA,UCR,68.54614850798058,20.23594725884802,11.21790423317141,0.7621951334581544,0.45868618889209845,0.15809913178570414,-0.10893727541060999
SGO_2,2006,SGO,PA,UCR,99.17622208811103,0.823777911888956,0.0,2.3930853345129957,0.0995217889930589,0.32481332415135655,0.10552222257576292
SGO_2,2007,SGO,PA,UCR,96.23224520308996,3.137303762770994,0.630451034139048,2.2317010530891572,0.09856417054159582,1.5052632914651207,-0.3292334308368653
SGO_2,2008,SGO,PA,UCR,94.06191619962637,4.875900720576461,1.0621830797971712,2.1123850513555675,0.0952399779577498,0.15809913178570414,-0.10893727541060999
SGO_3,2006,SGO,PA,UCR,67.57878151260503,32.42121848739496,0.0,0.5909457965751881,-0.4469235724858752,0.32481332415135655,0.10552222257576292
SGO_3,2007,SGO,PA,UCR,79.8639774859287,20.136022514071293,0.0,1.291623984162424,-0.2344636949701505,1.5052632914651207,-0.3292334308368653
SGO_3,2008,SGO,PA,UCR,73.56197530864198,25.846913580246913,0.5911111111111111,0.9383098411946686,-0.2966121226227971,0.15809913178570414,-0.10893727541060999
SGO_4,2006,SGO,PA,UCR,87.41929133858268,6.913385826771654,5.667322834645669,1.78117849061578,0.34526294477903907,0.32481332415135655,0.10552222257576292
SGO_4,2007,SGO,PA,UCR,83.71660204441311,15.206203736341205,1.0771942192456818,1.5225020919228407,-0.08248218391961465,1.5052632914651207,-0.3292334308368653
SGO_4,2008,SGO,PA,UCR,88.09485850936629,9.878437624551614,2.026703866082104,1.782038070831402,0.0684721695633092,0.15809913178570414,-0.10893727541060999
SGO_5,2006,SGO,PA,UCR,97.02592780884596,2.9740721911540415,0.0,2.2704446943761787,0.06233465252511477,0.32481332415135655,0.10552222257576292
SGO_5,2007,SGO,PA,UCR,94.72191655204034,3.943145346171481,1.3349381017881707,2.152850049977017,0.12826646924605528,1.5052632914651207,-0.3292334308368653
SGO_5,2008,SGO,PA,UCR,89.54726718273515,7.337555711939949,3.1151771053248885,1.8761381302717302,0.1798381288393985,0.15809913178570414,-0.10893727541060999
SGO_6,2006,SGO,TP,UCR,34.623341852257525,65.37665814774249,0.0,-1.2886463387471487,-1.0168541367941657,0.22810091419837317,0.410389689666836
SGO_6,2007,SGO,TP,UCR,33.9965774735532,50.09334163036715,15.91008089607965,-1.1597654035664562,0.23298371209027408,0.9840111655596085,3.4326573944870775
SGO_6,2008,SGO,TP,UCR,32.339500462534694,39.824236817761324,27.836262719703974,-1.1308706947123166,1.1493286406148757,0.7402532710766204,1.982763312042072
SGO_7,2006,SGO,TP,UCR,26.44457208500861,68.95462377943711,4.60080413555428,-1.707510790701813,-0.7937407664584015,0.22810091419837317,0.410389689666836
SGO_7,2007,SGO,TP,UCR,31.515843562660585,55.894947188124455,12.589209249214957,-1.3356148545227688,-0.07305603669656066,0.9840111655596085,3.4326573944870775
SGO_7,2008,SGO,TP,UCR,24.33532284319045,69.91318502441672,5.751492132392838,-1.8159038201228936,-0.739040281798804,0.7402532710766204,1.982763312042072
SGO_8,2006,SGO,TP,UCR,26.580168776371305,68.48101265822784,4.938818565400844,-1.6962795494466707,-0.7646122984218818,0.22810091419837317,0.410389689666836
SGO_8,2007,SGO,TP,UCR,20.854316546762583,73.9748201438849,5.170863309352518,-2.0204487584532,-0.845248370822264,0.9840111655596085,3.4326573944870775
SGO_8,2008,SGO,TP,UCR,31.36585365853658,68.63414634146342,0.0,-1.4744350659778227,-1.0731890576330092,0.7402532710766204,1.982763312042072
SGO_9,2006,SGO,TP,UCR,29.77753464624362,70.22246535375638,0.0,-1.5650238111032853,-1.1006574076325055,0.22810091419837317,0.410389689666836
SGO_9,2007,SGO,TP,UCR,21.767640769779035,72.2024233784747,6.029935851746259,-1.9594687328338913,-0.7613824922367916,0.9840111655596085,3.4326573944870775
SGO_9,2008,SGO,TP,UCR,22.862648373670407,75.65901032834901,1.4783412979805766,-1.9441128718892324,-1.1031030208794956,0.7402532710766204,1.982763312042072
TIM1_1,2006,TIM1,PA,TIM,31.536523929471038,52.015113350125944,16.448362720403022,-1.29450314303059,0.23309178230867975,-0.5789448790882503,-0.4010996318353535
TIM1_1,2007,TIM1,PA,TIM,36.205798024848676,63.794201975151324,0.0,-1.1983919768830757,-0.9894871786005177,-2.024109523263286,-0.21033575634820412
TIM1_1,2008,TIM1,PA,TIM,70.40307101727447,29.59692898272553,0.0,0.752027317427643,-0.3980803791388606,-2.3019053075231604,0.24048907200762323
TIM1_2,2006,TIM1,PA,TIM,88.56829402084476,11.43170597915524,0.0,1.7880690345396362,-0.08393145853843133,-0.5789448790882503,-0.4010996318353535
TIM1_2,2007,TIM1,PA,TIM,82.3327793934358,17.66722060656419,0.0,1.432430500380821,-0.19176829539992757,-2.024109523263286,-0.21033575634820412
TIM1_2,2008,TIM1,PA,TIM,88.77591312931885,11.224086870681145,0.0,1.7999104557876153,-0.0803408987742963,-2.3019053075231604,0.24048907200762323
TIM1_3,2006,TIM1,PA,TIM,46.024363233665554,53.975636766334446,0.0,-0.638396475780812,-0.8196851529612779,-0.5789448790882503,-0.4010996318353535
TIM1_3,2007,TIM1,PA,TIM,71.41884994896223,28.581150051037767,0.0,0.8099616102455804,-0.3805135232353768,-2.024109523263286,-0.21033575634820412
TIM1_3,2008,TIM1,PA,TIM,85.4615956853264,13.47219639204017,1.0662079226334387,1.6219129932663665,-0.05317483484113605,-2.3019053075231604,0.24048907200762323
TIM1_4,2006,TIM1,PA,TIM,53.71527777777777,42.77777777777778,3.5069444444444438,-0.16346237986317402,-0.4087967008228433,-0.5789448790882503,-0.4010996318353535
TIM1_4,2007,TIM1,PA,TIM,94.0947816826411,5.905218317358893,0.0,2.1032686753918495,0.011643483388991337,-2.024109523263286,-0.21033575634820412
TIM1_4,2008,TIM1,PA,TIM,96.66666666666667,3.3333333333333335,0.0,2.2499544680485477,0.05612159915345399,-2.3019053075231604,0.24048907200762323
TIM1_5,2006,TIM1,PA,TIM,65.10506372717877,34.89493627282122,0.0,0.449858906446739,-0.489703987128129,-0.5789448790882503,-0.4010996318353535
TIM1_5,2007,TIM1,PA,TIM,40.44444444444445,42.94511378848728,16.61044176706827,-0.784768574270975,0.399987900434917,-2.024109523263286,-0.21033575634820412
TIM1_5,2008,TIM1,PA,TIM,62.36075770426914,15.462256149279053,22.176986146451796,0.5228134274379224,1.2200878654082514,-2.3019053075231604,0.24048907200762323
TIM1_6,2006,TIM1,TP,TIM,32.80685920577617,67.19314079422382,0.0,-1.3922482488252568,-1.048268343081056,-0.7856183162068171,1.9324014481879181
TIM1_6,2007,TIM1,TP,TIM,49.494131930392555,50.50586806960745,0.0,-0.44050046768710827,-0.7596790583157178,1.42513635846141,0.9811546571497571
TIM1_6,2008,TIM1,TP,TIM,43.49804941482445,56.50195058517554,0.0,-0.7824831465759605,-0.8633751621139809,0.08479706930397893,-0.27179904990721926
TIM1_7,2006,TIM1,TP,TIM,30.694842406876788,69.30515759312321,0.0,-1.5127057576855125,-1.084793509743409,-0.7856183162068171,1.9324014481879181
TIM1_7,2007,TIM1,TP,TIM,26.80412371134021,73.19587628865979,0.0,-1.7346103760505713,-1.1520795033325049,1.42513635846141,0.9811546571497571
TIM1_7,2008,TIM1,TP,TIM,23.945801072066697,70.87552114353782,5.178677784395473,-1.8440470832964562,-0.7911651128701875,0.08479706930397893,-0.27179904990721926
TIM2_1,2006,TIM2,PA,TIM,64.80914801095183,35.19085198904816,0.0,0.4329815454201262,-0.494821546258734,-1.1723264160857072,-0.6210371122113184
TIM2_1,2007,TIM2,PA,TIM,66.59080019166268,33.40919980833733,0.0,0.5345969224643382,-0.4640096971916622,0.36262517728401944,-0.991389369465164
TIM2_1,2008,TIM2,PA,TIM,48.898721730580135,51.10127826941986,0.0,-0.4744593024164373,-0.7699760676917541,0.1479626574385777,-0.9359868559857911
TIM2_2,2006,TIM2,PA,TIM,65.67272727272727,34.32727272727272,0.0,0.4822352287388658,-0.4798868277096499,-1.1723264160857072,-0.6210371122113184
TIM2_2,2007,TIM2,PA,TIM,60.68932038834951,33.53398058252427,5.776699029126213,0.25778368674785135,-0.10833780613146456,0.36262517728401944,-0.991389369465164
TIM2_2,2008,TIM2,PA,TIM,60.87983099291662,39.12016900708338,0.0,0.20887549675546302,-0.56277505828939,0.1479626574385777,-0.9359868559857911
TIM2_3,2006,TIM2,PA,TIM,75.74826560951436,24.25173439048563,0.0,1.0568870255938199,-0.3056407151049327,-1.1723264160857072,-0.6210371122113184
TIM2_3,2007,TIM2,PA,TIM,96.05697674418604,3.9430232558139537,0.0,2.2151811985946823,0.045577636604213705,0.36262517728401944,-0.991389369465164
TIM2_3,2008,TIM2,PA,TIM,95.65737051792829,4.342629482071714,0.0,2.1923899165532035,0.03866685633912064,0.1479626574385777,-0.9359868559857911
TIM2_4,2006,TIM2,PA,TIM,62.59060955518946,37.40939044481054,0.0,0.30644864292092316,-0.5331888958393757,-1.1723264160857072,-0.6210371122113184
TIM2_4,2007,TIM2,PA,TIM,55.222727272727276,18.495454545454546,26.281818181818185,0.15817484505401996,1.4219001027041323,0.36262517728401944,-0.991389369465164
TIM2_4,2008,TIM2,PA,TIM,40.3162434115956,26.717776712985142,32.96597987541926,-0.6228430761352568,1.6937448651615163,0.1479626574385777,-0.9359868559857911
TIM2_5,2006,TIM2,PA,TIM,53.37741046831955,28.0771349862259,18.545454545454547,-0.027122882793079478,0.7769761230695937,-1.1723264160857072,-0.6210371122113184
TIM2_5,2007,TIM2,PA,TIM,62.53456221198157,23.65591397849462,13.80952380952381,0.446144741351423,0.5600757551037465,0.36262517728401944,-0.991389369465164
TIM2_5,2008,TIM2,PA,TIM,66.12493899463153,33.87506100536847,0.0,0.508026831119292,-0.47206628929450584,0.1479626574385777,-0.9359868559857911
TIM2_6,2006,TIM2,PA,TIM,71.17634545841311,28.823654541586897,0.0,0.7961305238478794,-0.3847073899405526,-1.1723264160857072,-0.6210371122113184
TIM2_6,2007,TIM2,PA,TIM,65.74756358450202,27.525552650344665,6.726883765153317,0.5561092534412599,0.0544297136518608,0.36262517728401944,-0.991389369465164
TIM2_6,2008,TIM2,PA,TIM,61.59461883408073,32.780269058295964,5.625112107623318,0.3078482655536872,-0.10469298537490465,0.1479626574385777,-0.9359868559857911
TIM2_7,2006,TIM2,TP,TIM,13.742331288343557,86.25766871165645,0.0,-2.4795812386610727,-1.3779698207805633,0.31004541260756413,-0.5508998365199514
TIM2_7,2007,TIM2,TP,TIM,29.77638289525304,69.16437818752452,1.0592389172224403,-1.5541291274339395,-1.0167457450243356,0.6196629035255474,-0.26562978878517035
TIM2_7,2008,TIM2,TP,TIM,0.6767626613704175,81.87686196623633,17.446375372393245,-3.044242779786755,-0.2215160145043646,-1.7440549080550545,-0.23651859844339485
TIM2_8,2006,TIM2,TP,TIM,19.79857528862688,80.20142471137312,0.0,-2.134167288495445,-1.2732332857428215,0.31004541260756413,-0.5508998365199514
TIM2_8,2007,TIM2,TP,TIM,23.37662337662337,76.62337662337663,0.0,-1.9300956355204952,-1.2113546099633057,0.6196629035255474,-0.26562978878517035
TIM2_8,2008,TIM2,TP,TIM,26.159606449849694,72.0962011478546,1.744192402295709,-1.7533221367136356,-1.0250200975349082,-1.7440549080550545,-0.23651859844339485
TIM2_9,2006,TIM2,TP,TIM,68.00092017483323,31.999079825166778,0.0,0.6150222014939878,-0.43962311682636435,0.31004541260756413,-0.5508998365199514
TIM2_9,2007,TIM2,TP,TIM,55.08384631713014,44.0246232222458,0.8915304606240713,-0.11246970568830511,-0.5923679145597703,0.6196629035255474,-0.26562978878517035
TIM2_9,2008,TIM2,TP,TIM,52.08828828828829,41.13513513513514,6.776576576576576,-0.2224244658852832,-0.1778559173507669,-1.7440549080550545,-0.23651859844339485
TIM3_1,2006,TIM3,PA,TIM,64.43701226309922,35.56298773690078,0.0,0.411757024304795,-0.5012572527447902,-0.16011476231460833,0.1199977983465137
TIM3_1,2007,TIM3,PA,TIM,54.73023634881825,31.418092909535456,13.851670741646293,0.0014661867900017033,0.4284475582467556,0.09885761010688121,-0.28560906426607713
TIM3_1,2008,TIM3,PA,TIM,59.668079096045204,40.3319209039548,0.0,0.13976401292167645,-0.5837310658408998,-1.9991189229212813,0.24496339812148799
TIM3_2,2006,TIM3,PA,TIM,93.20945945945945,6.79054054054054,0.0,2.0527748963657264,-0.003667257400781732,-0.16011476231460833,0.1199977983465137
TIM3_2,2007,TIM3,PA,TIM,85.53183229813665,4.4060559006211175,10.062111801242237,1.719003144985642,0.66085393470311,0.09885761010688121,-0.28560906426607713
TIM3_2,2008,TIM3,PA,TIM,50.61087267525036,2.6437768240343344,46.745350500715304,0.10688514482603725,2.96362459635383,-1.9991189229212813,0.24496339812148799
TIM3_3,2006,TIM3,PA,TIM,56.60876132930513,43.39123867069487,0.0,-0.03472219248420499,-0.6366388321813522,-0.16011476231460833,0.1199977983465137
TIM3_3,2007,TIM3,PA,TIM,32.385171368617385,67.61482863138261,0.0,-1.4162989412285023,-1.055561002182886,0.09885761010688121,-0.28560906426607713
TIM3_3,2008,TIM3,PA,TIM,18.353598422609267,81.64640157739073,0.0,-2.2165806072398255,-1.2982226801842114,-1.9991189229212813,0.24496339812148799
TIM3_4,2006,TIM3,TP,TIM,51.45643456069996,43.21910317170981,5.3244622675902304,-0.2734874470464674,-0.3038452759272593,1.5291608458478547,-1.3243793626609799
TIM3_4,2007,TIM3,TP,TIM,72.86849710982659,27.131502890173408,0.0,0.8926412962286948,-0.35544336082958045,0.6909452247921629,-1.1898569209866785
TIM3_4,2008,TIM3,TP,TIM,61.274509803921575,38.725490196078425,0.0,0.23138574686254557,-0.5559494926226928,0.5143085874982367,-1.0436362264202714
TIM3_5,2006,TIM3,PA,TIM,67.34301836955218,15.716172409653018,16.94080922079481,0.7527925961575186,0.8913487113606672,-0.16011476231460833,0.1199977983465137
TIM3_5,2007,TIM3,PA,TIM,77.60746003552399,8.69538188277087,13.697158081705151,1.3046550030552444,0.811842486050191,0.09885761010688121,-0.28560906426607713
TIM3_5,2008,TIM3,PA,TIM,88.31861452001377,6.980158275031541,4.701227204954696,1.8224742234068882,0.28426469015093275,-1.9991189229212813,0.24496339812148799
TIM3_6,2006,TIM3,PA,TIM,76.40050167224081,23.599498327759193,0.0,1.0940868865730466,-0.29436096065094597,-0.16011476231460833,0.1199977983465137
TIM3_6,2007,TIM3,PA,TIM,84.64875058934464,15.351249410655349,0.0,1.5645204160465804,-0.15171594640352665,0.09885761010688121,-0.28560906426607713
TIM3_6,2008,TIM3,PA,TIM,80.17320607988688,19.826793920113115,0.0,1.3092606365394188,-0.22911590325894182,-1.9991189229212813,0.24496339812148799
