2026-01-17 22:18:04,501 | INFO     | Starting Smart MODIS/CRW Database Update v2.0
2026-01-18 02:44:32,325 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 02:44:32,348 | INFO     | Found 176 gaps available on server.
2026-01-18 02:44:32,357 | INFO     | Starting download of 176 files...
2026-01-18 02:46:38,570 | INFO     | === Processing Product: MODIS_PAR ===
2026-01-18 02:46:44,091 | INFO     | Auditing 42244 files in K:\remote sensing\MODIS_DATA_FULL...
2026-01-18 02:54:07,273 | WARNING  | [MODIS_PAR] AQUA_MODIS.20040623.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 02:54:08,777 | WARNING  | [MODIS_PAR] AQUA_MODIS.20040627.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 02:54:52,464 | WARNING  | [MODIS_PAR] AQUA_MODIS.20040919.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:02:24,457 | WARNING  | [MODIS_PAR] AQUA_MODIS.20070208.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:03:51,231 | WARNING  | [MODIS_PAR] AQUA_MODIS.20070724.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:07:30,498 | WARNING  | [MODIS_PAR] AQUA_MODIS.20080829.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:07:43,284 | WARNING  | [MODIS_PAR] AQUA_MODIS.20080924.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:11:33,004 | WARNING  | [MODIS_PAR] AQUA_MODIS.20091129.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:17:08,267 | WARNING  | [MODIS_PAR] AQUA_MODIS.20110922.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:26:10,854 | WARNING  | [MODIS_PAR] AQUA_MODIS.20140727.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:30:36,379 | WARNING  | [MODIS_PAR] AQUA_MODIS.20151227.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:32:36,734 | WARNING  | [MODIS_PAR] AQUA_MODIS.20161206.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 03:38:07,155 | WARNING  | [MODIS_PAR] AQUA_MODIS.20180907.L3m.DAY.PAR.par.4km.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
2026-01-18 04:05:16,316 | INFO     | Checking remote availability for 189 missing dates...
2026-01-18 04:05:21,976 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,015 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,054 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,062 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,066 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,073 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,090 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,136 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,140 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,185 | WARNING  | Connection pool is full, discarding connection: oceandata.sci.gsfc.nasa.gov. Connection pool size: 10
2026-01-18 04:05:22,228 | INFO     | Found 189 gaps available on server.
2026-01-18 04:05:22,241 | INFO     | Starting download of 189 files...
2026-01-18 04:05:59,643 | INFO     | === Processing Product: CRW_DHW ===
2026-01-18 04:06:01,642 | INFO     | Auditing 14892 files in K:\remote sensing\CRW_DHW_FULL...
2026-01-18 07:26:40,666 | INFO     | Checking remote availability for 83 missing dates...
2026-01-18 07:26:45,504 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,596 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,606 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,613 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,774 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,806 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,808 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:45,878 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:46,201 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:46,210 | WARNING  | Connection pool is full, discarding connection: www.star.nesdis.noaa.gov. Connection pool size: 10
2026-01-18 07:26:46,235 | INFO     | Found 0 gaps available on server.
2026-01-18 07:26:46,235 | INFO     | === Processing Product: CRW_SST ===
2026-01-18 07:26:48,593 | INFO     | Auditing 14879 files in K:\remote sensing\CRW_SST_FULL...
2026-01-18 08:07:41,826 | WARNING  | [CRW_SST] coraltemp_v3.1_19940316.nc is OPEN_ERROR: [Errno -101] NetCDF: HDF error: 'K:\\remote sensin. Will try to re-download.
